,bt,km,transmission,ownerNo,oem,model,modelYear,price_in_lakhs,Insurance Validity,Fuel Type,Seats,Safety_count,top_features_count,Color,No of Cylinder,Turbo Charger,Super Charger,City,Power
181,Hatchback,134557,Manual,2,Maruti,Maruti Swift,2015,6.29,comprehensive,Diesel,5,24,9,White,4.0,yes,no,Bangalore,74.0
182,Sedan,96567,Manual,2,Maruti,Maruti Swift Dzire,2013,4.47,comprehensive,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,88.5
183,Hatchback,120000,Manual,3,Maruti,Maruti Celerio,2015,4.0,third party insurance,Petrol,5,13,8,White,3.0,no,no,Bangalore,67.04
184,MUV,83007,Manual,2,Maruti,Maruti Ertiga,2014,7.86,comprehensive,Diesel,7,23,9,White,4.0,yes,no,Bangalore,88.8
185,Hatchback,34000,Manual,1,Honda,Honda Jazz,2018,7.45,comprehensive,Petrol,5,22,9,Maroon,4.0,no,no,Bangalore,88.7
186,Hatchback,81634,Automatic,1,Hyundai,Hyundai Grand i10,2014,4.9,comprehensive,Petrol,5,17,9,White,4.0,no,no,Bangalore,82.0
187,Sedan,57284,Automatic,2,Honda,Honda City,2017,9.42,comprehensive,Petrol,5,29,9,Brown,4.0,no,no,Bangalore,117.6
188,SUV,70000,Automatic,2,Ford,Ford Ecosport,2016,6.75,third party insurance,Petrol,5,25,9,Silver,4.0,no,no,Bangalore,110.4
189,Hatchback,70000,Manual,2,Honda,Honda Brio,2013,3.3,third party insurance,Petrol,5,16,9,Red,4.0,no,no,Bangalore,86.8
190,Sedan,46429,Automatic,2,Toyota,Toyota Yaris,2018,8.75,third party insurance,Petrol,5,26,9,White,4.0,no,no,Bangalore,105.5
191,Hatchback,17624,Manual,1,Maruti,Maruti Baleno,2017,8.69,comprehensive,Petrol,5,28,9,White,4.0,no,no,Bangalore,83.1
192,Sedan,100000,Manual,2,Volkswagen,Volkswagen Vento,2012,4.25,third party insurance,Diesel,5,18,9,Blue,4.0,yes,no,Bangalore,103.6
193,Sedan,30000,Manual,1,Honda,Honda City,2019,10.7,third party insurance,Petrol,5,28,9,Others,4.0,no,no,Bangalore,117.6
194,SUV,49690,Manual,2,Ford,Ford Ecosport,2018,10.25,third party insurance,Petrol,5,29,9,Blue,3.0,no,no,Bangalore,120.69
195,SUV,110000,Manual,1,Mahindra,Mahindra XUV500,2016,10.0,third party insurance,Diesel,7,22,9,White,4.0,yes,no,Bangalore,140.0
196,Sedan,50000,Manual,1,Fiat,Fiat Linea,2009,3.75,third party insurance,Petrol,5,23,9,Gray,4.0,yes,no,Bangalore,90.0
197,Sedan,50000,Manual,1,Fiat,Fiat Linea,2009,3.75,third party insurance,Petrol,5,23,9,Gray,4.0,yes,no,Bangalore,90.0
198,SUV,55702,Automatic,1,Ford,Ford Ecosport,2018,8.44,comprehensive,Petrol,5,33,9,Silver,3.0,no,no,Bangalore,121.36
199,Hatchback,45046,Manual,1,Hyundai,Hyundai i20 Active,2016,7.64,third party insurance,Diesel,5,24,9,Brown,4.0,yes,no,Bangalore,88.73
200,Hatchback,53000,Manual,2,Maruti,Maruti Ritz,2014,4.2,third party insurance,Petrol,5,16,8,Silver,4.0,no,no,Bangalore,85.8
201,Hatchback,94695,Manual,1,Maruti,Maruti Baleno,2016,6.84,third party insurance,Diesel,5,28,9,Red,4.0,yes,no,Bangalore,74.0
202,Hatchback,22162,Manual,1,Maruti,Maruti Baleno,2019,8.03,zero dep,Petrol,5,28,9,Silver,4.0,no,no,Bangalore,83.1
203,Hatchback,70000,Manual,2,Hyundai,Hyundai Santro Xing,2010,3.2,third party insurance,Petrol,5,16,9,Others,3.0,no,no,Bangalore,62.1
204,Sedan,115331,Manual,1,Honda,Honda City,2017,8.04,comprehensive,Diesel,5,23,9,Silver,4.0,yes,no,Bangalore,98.6
205,Sedan,70000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2013,14.0,third party insurance,Diesel,5,26,9,Others,4.0,yes,no,Bangalore,170.0
206,Hatchback,42233,Manual,2,Maruti,Maruti Swift,2016,5.48,comprehensive,Petrol,5,26,9,White,4.0,no,no,Bangalore,88.5
207,Hatchback,20941,Manual,1,Hyundai,Hyundai Grand i10,2019,6.19,comprehensive,Petrol,5,24,9,Others,4.0,no,no,Bangalore,81.86
208,SUV,50000,Manual,2,Maruti,Maruti Vitara Brezza,2018,10.0,third party insurance,Diesel,5,27,9,Red,4.0,yes,no,Bangalore,88.5
209,SUV,46602,Manual,1,Honda,Honda WR-V,2018,8.65,comprehensive,Petrol,5,28,9,Brown,4.0,no,no,Bangalore,88.7
210,SUV,50000,Automatic,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2014,10.0,third party insurance,Diesel,7,22,9,White,5.0,yes,no,Bangalore,184.0
211,Hatchback,104000,Manual,2,Maruti,Maruti Swift,2014,5.35,comprehensive,Diesel,5,21,9,Red,4.0,yes,no,Bangalore,74.0
212,SUV,90000,Manual,1,Ford,Ford Ecosport,2018,9.75,comprehensive,Diesel,5,34,9,Brown,4.0,yes,no,Bangalore,98.96
213,Hatchback,50035,Manual,1,Maruti,Maruti Baleno,2017,6.99,third party insurance,Petrol,5,27,9,Blue,4.0,no,no,Bangalore,83.1
214,SUV,80000,Manual,1,Tata,Tata Nexon,2021,11.5,third party insurance,Petrol,5,26,9,Gray,3.0,yes,no,Bangalore,118.36
215,Hatchback,90000,Manual,2,Hyundai,Hyundai i20,2015,6.25,comprehensive,Petrol,5,22,9,Maroon,4.0,no,no,Bangalore,81.83
216,Sedan,90000,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,2011,10.0,third party insurance,Diesel,5,26,9,Others,4.0,yes,no,Bangalore,203.0
217,Sedan,120000,Manual,1,Toyota,Toyota Corolla Altis,2011,6.0,third party insurance,Diesel,5,15,9,Silver,4.0,yes,no,Bangalore,87.2
218,Sedan,25170,Manual,1,Maruti,Maruti Swift Dzire,2015,6.75,third party,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,88.5
219,Sedan,25022,Manual,1,Maruti,Maruti Ciaz,2021,8.93,comprehensive,Petrol,5,22,9,Others,4.0,no,no,Bangalore,103.25
220,Hatchback,100000,Manual,2,Maruti,Maruti Swift,2012,4.2,third party insurance,Diesel,5,15,8,Others,4.0,yes,no,Bangalore,74.0
221,Sedan,26367,Manual,1,Maruti,Maruti Ciaz,2020,9.41,zero dep,Petrol,5,22,9,Others,4.0,no,no,Bangalore,103.25
222,Sedan,76567,Automatic,2,Hyundai,Hyundai Elantra,2015,6.3,zero dep,Petrol,5,27,9,Silver,4.0,no,no,Bangalore,147.5
223,MUV,120000,Manual,2,Toyota,Toyota Innova,2013,12.75,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Bangalore,100.6
224,Hatchback,36459,Automatic,2,Hyundai,Hyundai Grand i10,2015,5.25,comprehensive,Petrol,5,17,9,Red,4.0,no,no,Bangalore,82.0
225,SUV,93725,Manual,1,Maruti,Maruti SX4 S Cross,2016,7.5,comprehensive,Diesel,5,19,9,Grey,4.0,yes,no,Bangalore,88.5
226,Sedan,115599,Automatic,2,Maruti,Maruti Ciaz,2016,6.32,comprehensive,Petrol,5,23,9,Silver,4.0,no,no,Bangalore,91.1
227,Sedan,43469,Manual,1,Maruti,Maruti Swift Dzire,2015,6.45,zero dep,Petrol,5,24,9,Red,4.0,no,no,Bangalore,88.5
228,Sedan,70000,Manual,4,Ford,Ford Ikon,2005,5.0,third party insurance,Petrol,5,12,9,Others,4.0,no,no,Bangalore,70.0
229,SUV,77000,Automatic,2,BMW,BMW X5,2019,67.95,comprehensive,Diesel,5,38,9,White,6.0,twin,no,Bangalore,261.5
230,SUV,100000,Manual,1,Maruti,Maruti Vitara Brezza,2018,8.5,comprehensive,Diesel,5,23,9,Red,4.0,yes,no,Bangalore,88.5
231,Sedan,72000,Manual,1,Mitsubishi,Mitsubishi Cedia,2008,2.99,third party insurance,Petrol,5,17,9,Silver,4.0,no,no,Bangalore,115.0
232,Sedan,77000,Automatic,1,Jaguar,Jaguar XF,2013,20.95,comprehensive,Diesel,5,29,9,Blue,4.0,yes,no,Bangalore,187.7
233,SUV,87101,Automatic,1,Audi,Audi Q7,2013,28.0,comprehensive,Diesel,7,30,9,White,6.0,yes,no,Bangalore,241.4
234,Hatchback,40771,Manual,2,Volkswagen,Volkswagen Polo,2021,9.99,third party,Petrol,5,27,9,Silver,3.0,yes,no,Bangalore,108.62
235,Hatchback,28000,Manual,1,Honda,Honda Jazz,2018,8.25,comprehensive,Petrol,5,22,9,Silver,4.0,no,no,Bangalore,88.7
236,Hatchback,40000,Manual,3,Maruti,Maruti Wagon R,2008,2.5,comprehensive,Petrol,5,10,8,Silver,3.0,no,no,Bangalore,67.0
237,SUV,26000,Automatic,1,Hyundai,Hyundai Venue,2020,12.95,comprehensive,Petrol,5,35,9,White,3.0,yes,no,Bangalore,118.35
238,Hatchback,76032,Manual,1,Maruti,Maruti Wagon R,2012,3.29,comprehensive,Petrol,5,16,9,Silver,3.0,no,no,Bangalore,67.1
239,Sedan,113780,Manual,1,Maruti,Maruti Ciaz,2018,6.66,comprehensive,Petrol,5,27,9,Blue,4.0,no,no,Bangalore,103.25
240,Sedan,24000,Automatic,1,Audi,Audi A3,2019,22.9,third party insurance,Diesel,5,32,9,White,4.0,yes,no,Bangalore,143.0
241,SUV,65812,Manual,2,Hyundai,Hyundai Venue,2020,10.26,third party,Diesel,5,36,9,White,4.0,yes,no,Bangalore,98.6
242,SUV,10000,Automatic,1,Skoda,Skoda Kushaq,2022,17.0,third party insurance,Petrol,5,30,9,Red,3.0,yes,no,Bangalore,113.98
243,Hatchback,39959,Manual,1,Maruti,Maruti Baleno,2016,6.81,zero dep,Petrol,5,27,9,Orange,4.0,no,no,Bangalore,83.1
244,SUV,10000,Automatic,1,Hyundai,Hyundai Alcazar,2022,16.9,third party insurance,Petrol,7,32,9,Others,4.0,no,no,Bangalore,156.9
245,Hatchback,65484,Manual,3,Maruti,Maruti Alto K10,2016,3.18,third party insurance,Petrol,5,20,9,Others,3.0,no,no,Bangalore,65.71
246,Hatchback,49174,Manual,1,Maruti,Maruti Baleno,2017,6.88,comprehensive,Petrol,5,27,9,Red,4.0,no,no,Bangalore,83.1
247,SUV,20000,Manual,1,Volkswagen,Volkswagen Taigun,2022,13.0,third party insurance,Petrol,5,26,9,Red,3.0,yes,no,Bangalore,113.98
248,Hatchback,50000,Manual,1,Hyundai,Hyundai i10,2009,2.65,third party insurance,Petrol,5,10,8,Others,4.0,no,no,Bangalore,78.9
249,Sedan,40000,Automatic,2,Maruti,Maruti Swift Dzire,2018,6.45,third party insurance,Petrol,5,30,9,Others,4.0,no,no,Bangalore,81.8
250,SUV,30000,Automatic,1,Hyundai,Hyundai Alcazar,2022,20.0,third party insurance,Petrol,7,32,9,White,4.0,no,no,Bangalore,156.9
251,Coupe,50000,Automatic,3,BMW,BMW 3 Series,2007,9.0,third party insurance,Petrol,5,26,9,Others,6.0,no,no,Bangalore,215.0
252,Hatchback,80000,Manual,1,Maruti,Maruti Swift,2020,6.2,third party insurance,Petrol,5,29,9,Others,4.0,no,no,Bangalore,81.8
253,SUV,20000,Manual,1,MG,MG Astor,2022,14.7,third party insurance,Petrol,5,39,9,Others,4.0,no,no,Bangalore,108.49
254,Sedan,70000,Manual,1,Hyundai,Hyundai Accent,2010,2.2,third party insurance,CNG,5,13,8,Others,4.0,no,no,Bangalore,93.7
255,Sedan,90000,Automatic,1,Audi,Audi A4,2014,14.75,third party insurance,Diesel,5,30,9,Others,4.0,yes,no,Bangalore,174.33
256,Hatchback,40000,Manual,1,Renault,Renault KWID,2020,4.15,third party insurance,Petrol,5,22,9,Blue,3.0,no,no,Bangalore,67.0
257,Hatchback,63797,Manual,1,Honda,Honda Jazz,2016,6.1,comprehensive,Petrol,5,22,9,Brown,4.0,no,no,Bangalore,88.7
258,Hatchback,60216,Manual,2,Hyundai,Hyundai Grand i10,2018,5.6,comprehensive,Petrol,5,23,9,Red,4.0,no,no,Bangalore,81.86
259,Hatchback,10000,Automatic,2,Maruti,Maruti Alto K10,2015,4.25,third party insurance,Petrol,5,19,9,Others,3.0,no,no,Bangalore,67.05
260,Hatchback,38153,Manual,1,Maruti,Maruti Baleno,2016,6.86,comprehensive,Petrol,5,27,9,Silver,4.0,no,no,Bangalore,83.1
261,Hatchback,76485,Manual,1,Maruti,Maruti Swift,2015,5.17,comprehensive,Petrol,5,26,9,Silver,4.0,no,no,Bangalore,88.5
262,Hatchback,40000,Manual,2,Maruti,Maruti Wagon R,2015,3.85,third party insurance,Petrol,5,17,9,Others,3.0,no,no,Bangalore,67.04
263,Hatchback,40623,Manual,1,Maruti,Maruti Baleno,2016,6.75,comprehensive,Petrol,5,27,9,Blue,4.0,no,no,Bangalore,83.1
264,Sedan,18000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,third party insurance,Diesel,5,31,9,Red,4.0,yes,no,Bangalore,167.62
265,Hatchback,88051,Manual,1,Maruti,Maruti Swift,2014,4.99,third party insurance,Petrol,5,26,9,Red,4.0,no,no,Bangalore,88.5
266,Hatchback,16522,Manual,1,Maruti,Maruti Swift,2022,7.74,third party,Petrol,5,26,9,Others,4.0,no,no,Bangalore,88.5
267,SUV,70000,Manual,2,Jeep,Jeep Compass,2019,14.75,third party insurance,Diesel,5,25,9,Others,4.0,yes,no,Bangalore,170.0
268,Hatchback,80000,Manual,3,Maruti,Maruti Wagon R,2008,2.4,third party insurance,Petrol,5,10,8,Others,3.0,no,no,Bangalore,67.0
269,SUV,50000,Manual,1,Hyundai,Hyundai Venue,2019,10.25,third party insurance,Diesel,5,28,9,Others,4.0,no,no,Bangalore,88.76
270,SUV,10000,Manual,1,Tata,Tata Nexon,2023,14.0,third party insurance,Petrol,5,26,9,Others,3.0,no,no,Bangalore,118.35
271,Hatchback,57000,Manual,2,Hyundai,Hyundai EON,2013,2.85,third party insurance,Petrol,5,12,8,Silver,3.0,no,no,Bangalore,55.2
272,SUV,110000,Manual,1,Mahindra,Mahindra XUV500,2016,10.0,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Bangalore,140.0
273,Hatchback,10000,Manual,1,Maruti,Maruti Baleno,2019,7.8,third party insurance,Petrol,5,27,9,Red,4.0,no,no,Bangalore,83.1
274,Hatchback,50000,Manual,2,Maruti,Maruti Swift,2012,4.75,third party insurance,Petrol,5,15,8,Others,4.0,no,no,Bangalore,85.8
275,SUV,120000,Manual,1,Mahindra,Mahindra XUV300,2019,7.5,third party insurance,Diesel,5,25,9,Red,4.0,yes,no,Bangalore,115.0
276,Hatchback,35469,Manual,1,Hyundai,Hyundai Grand i10,2014,5.55,comprehensive,Petrol,5,16,8,Grey,4.0,no,no,Bangalore,82.0
277,Hatchback,40073,Manual,2,Honda,Honda Jazz,2017,6.07,third party insurance,Petrol,5,22,9,Others,4.0,no,no,Bangalore,88.7
278,Hatchback,65730,Manual,2,Hyundai,Hyundai Grand i10,2017,5.14,third party insurance,Petrol,5,24,9,Red,4.0,no,no,Bangalore,81.86
279,Sedan,120000,Manual,2,Maruti,Maruti Baleno,2005,2.5,third party insurance,Petrol,5,0,2,Silver,4.0,no,no,Bangalore,94.0
280,Hatchback,36184,Manual,2,Maruti,Maruti Baleno,2016,7.05,third party,Petrol,5,27,9,Silver,4.0,no,no,Bangalore,83.1
281,Hatchback,69310,Manual,1,Maruti,Maruti Baleno,2016,6.53,comprehensive,Petrol,5,27,9,White,4.0,no,no,Bangalore,83.1
282,Sedan,55643,Automatic,1,Honda,Honda City,2015,8.72,third party insurance,Petrol,5,23,9,White,4.0,no,no,Bangalore,117.3
283,Hatchback,62803,Automatic,2,Hyundai,Hyundai Grand i10,2017,5.64,third party insurance,Petrol,5,24,9,Red,4.0,no,no,Bangalore,81.86
284,Hatchback,90000,Manual,2,Volkswagen,Volkswagen Polo,2011,3.7,third party insurance,Diesel,5,14,9,Others,3.0,no,no,Bangalore,73.9
285,Hatchback,68656,Manual,1,Maruti,Maruti Swift,2015,5.5,third party insurance,Petrol,5,26,9,Silver,4.0,no,no,Bangalore,88.5
286,Hatchback,77501,Manual,3,Honda,Honda Jazz,2016,5.17,comprehensive,Petrol,5,22,9,Brown,4.0,no,no,Bangalore,88.7
287,Sedan,40000,Manual,1,Maruti,Maruti Swift Dzire,2016,6.2,third party insurance,Petrol,5,20,8,Others,4.0,no,no,Bangalore,83.14
288,Sedan,40000,Manual,1,Maruti,Maruti Swift Dzire,2016,6.2,third party insurance,Petrol,5,20,8,Others,4.0,no,no,Bangalore,83.14
289,Sedan,48325,Automatic,1,Honda,Honda City,2014,7.5,third party insurance,Petrol,5,22,9,White,4.0,no,no,Bangalore,117.3
290,SUV,30000,Manual,1,Tata,Tata Nexon,2022,12.2,third party insurance,Petrol,5,25,9,Others,3.0,yes,no,Bangalore,118.36
291,Hatchback,100000,Automatic,2,Mercedes-Benz,Mercedes-Benz B Class,2013,13.5,comprehensive,Diesel,5,21,9,White,4.0,no,no,Bangalore,120.7
292,Hatchback,69000,Manual,1,Maruti,Maruti Swift,2015,5.75,comprehensive,Petrol,5,24,9,White,4.0,no,no,Bangalore,81.8
293,SUV,110000,Manual,1,Jeep,Jeep Compass,2018,12.5,third party insurance,Diesel,5,22,9,Others,4.0,yes,no,Bangalore,170.0
294,Sedan,50000,Manual,2,Hyundai,Hyundai Verna,2016,8.68,third party insurance,Petrol,5,24,9,Others,4.0,no,no,Bangalore,121.3
295,MUV,60000,Automatic,1,Kia,Kia Carnival,2020,30.0,third party insurance,Diesel,8,27,9,White,4.0,yes,no,Bangalore,197.2
296,Hatchback,20000,Manual,1,Hyundai,Hyundai i20,2021,9.8,third party insurance,Petrol,5,35,9,Others,3.0,yes,no,Bangalore,118.36
297,Hatchback,14999,Automatic,1,Maruti,Maruti Swift,2022,9.0,third party,Petrol,5,30,9,White,4.0,no,no,Bangalore,88.5
298,Hatchback,90773,Manual,2,Honda,Honda Jazz,2016,5.5,comprehensive,Petrol,5,22,9,White,4.0,no,no,Bangalore,88.7
299,Sedan,90000,Manual,1,Skoda,Skoda Rapid,2012,4.5,third party insurance,Diesel,5,16,9,Gray,4.0,yes,no,Bangalore,103.5
300,Hatchback,64917,Manual,2,Maruti,Maruti Swift,2017,6.1,zero dep,Petrol,5,21,9,White,4.0,no,no,Bangalore,81.8
301,Hatchback,70235,Manual,1,Honda,Honda Jazz,2017,5.43,comprehensive,Petrol,5,22,9,Brown,4.0,no,no,Bangalore,88.7
302,Hatchback,30000,Manual,1,Hyundai,Hyundai i20,2021,9.8,third party insurance,Petrol,5,35,9,Others,3.0,yes,no,Bangalore,118.36
303,Hatchback,78782,Manual,1,Honda,Honda Jazz,2016,5.35,zero dep,Petrol,5,22,9,Brown,4.0,no,no,Bangalore,88.7
304,SUV,164000,Manual,2,Mahindra,Mahindra XUV500,2014,8.5,comprehensive,Diesel,7,22,9,O Purple,4.0,yes,no,Bangalore,140.0
305,Sedan,72136,Manual,2,Maruti,Maruti Ciaz,2016,6.61,third party insurance,Petrol,5,23,9,Silver,4.0,no,no,Bangalore,91.1
306,Hatchback,52486,Manual,2,Maruti,Maruti Swift,2015,5.05,comprehensive,Petrol,5,26,9,Others,4.0,no,no,Bangalore,88.5
307,Sedan,150000,Automatic,1,Skoda,Skoda Laura,2007,4.5,third party insurance,Diesel,5,24,9,Black,4.0,yes,no,Bangalore,106.0
308,SUV,36887,Manual,1,Honda,Honda WR-V,2017,8.65,third party insurance,Petrol,5,28,9,Silver,4.0,no,no,Bangalore,88.7
309,SUV,47962,Manual,1,Hyundai,Hyundai Venue,2019,9.99,comprehensive,Petrol,5,27,9,Blue,3.0,yes,no,Bangalore,118.35
310,SUV,135000,Manual,1,Nissan,Nissan Terrano,2014,5.95,comprehensive,Diesel,5,22,9,Silver,4.0,yes,no,Bangalore,83.8
311,Sedan,47398,Automatic,2,Skoda,Skoda Superb,2018,23.65,comprehensive,Petrol,5,35,9,Brown,4.0,yes,no,Bangalore,177.46
312,Sedan,50000,Manual,2,Fiat,Fiat Linea,2012,4.0,third party insurance,Petrol,5,18,9,Gray,4.0,yes,no,Bangalore,112.0
313,Sedan,100000,Manual,1,Maruti,Maruti Swift Dzire,2012,5.5,third party insurance,Diesel,5,19,9,White,4.0,yes,no,Bangalore,73.9
314,SUV,55000,Automatic,1,BMW,BMW X4,2020,60.5,comprehensive,Diesel,5,41,9,White,6.0,twin,no,Bangalore,261.5
315,SUV,110000,Automatic,2,BMW,BMW X3,2011,16.0,comprehensive,Diesel,5,0,0,Black,6.0,no,no,Bangalore,218.0
316,Hatchback,90000,Automatic,3,Volkswagen,Volkswagen Polo,2013,5.2,third party insurance,Petrol,5,21,9,Others,4.0,yes,no,Bangalore,103.6
317,Hatchback,116624,Manual,1,Maruti,Maruti Baleno,2016,6.16,zero dep,Petrol,5,27,9,Blue,4.0,no,no,Bangalore,83.1
318,Sedan,54561,Manual,2,Maruti,Maruti Ciaz,2019,7.95,zero dep,Petrol,5,25,9,Silver,4.0,no,no,Bangalore,103.25
319,MUV,120000,Manual,2,Toyota,Toyota Innova,2013,12.75,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Bangalore,100.6
320,Hatchback,65072,Manual,1,Honda,Honda Jazz,2016,6.24,comprehensive,Petrol,5,22,9,Red,4.0,no,no,Bangalore,88.7
321,Hatchback,133532,Manual,1,Hyundai,Hyundai Grand i10,2017,5.49,zero dep,Petrol,5,24,9,Others,4.0,no,no,Bangalore,81.86
322,MUV,120000,Manual,3,Toyota,Toyota Innova,2010,7.6,third party insurance,Diesel,7,7,8,Others,4.0,yes,no,Bangalore,100.6
323,Sedan,39886,Manual,1,Maruti,Maruti Swift Dzire,2013,5.24,comprehensive,Petrol,5,24,9,Orange,4.0,no,no,Bangalore,88.5
324,SUV,80000,Manual,1,Mahindra,Mahindra XUV500,2019,16.5,third party insurance,Diesel,7,26,9,White,4.0,yes,no,Bangalore,152.87
325,Hatchback,56976,Manual,2,Maruti,Maruti Swift,2015,5.83,comprehensive,Diesel,5,21,9,Others,4.0,yes,no,Bangalore,74.0
326,Sedan,68303,Manual,2,Volkswagen,Volkswagen Vento,2020,11.47,zero dep,Petrol,5,30,9,White,3.0,yes,no,Bangalore,108.62
327,Hatchback,80000,Automatic,2,Mini,Mini Cooper,2013,17.5,third party insurance,Petrol,4,24,9,Red,4.0,yes,no,Bangalore,181.0
328,Sedan,54000,Automatic,1,Skoda,Skoda Rapid,2016,8.25,comprehensive,Diesel,5,30,9,Grey,4.0,yes,no,Bangalore,108.6
329,SUV,98500,Automatic,1,Land Rover,Land Rover Discovery Sport,2016,31.5,third party insurance,Diesel,7,28,9,White,4.0,no,yes,Bangalore,187.7
330,Hatchback,72348,Manual,1,Volkswagen,Volkswagen Polo,2018,7.55,third party insurance,Petrol,5,20,9,Grey,3.0,no,no,Bangalore,74.0
331,SUV,70000,Manual,1,Hyundai,Hyundai Creta,2015,8.75,comprehensive,Petrol,5,24,9,Silver,4.0,no,no,Bangalore,121.3
332,Hatchback,62696,Manual,1,Volkswagen,Volkswagen Polo,2021,8.55,third party,Petrol,5,22,9,White,3.0,no,no,Bangalore,75.1
333,SUV,174000,Automatic,3,Toyota,Toyota Fortuner,2014,18.45,comprehensive,Diesel,7,23,9,White,4.0,yes,no,Bangalore,168.5
334,Hatchback,65000,Manual,1,Hyundai,Hyundai Grand i10,2016,5.25,comprehensive,Petrol,5,17,9,Orange,4.0,no,no,Bangalore,82.0
335,Hatchback,36000,Automatic,1,Hyundai,Hyundai Grand i10,2017,6.5,comprehensive,Petrol,5,24,9,Silver,4.0,no,no,Bangalore,81.86
336,MUV,199000,Manual,2,Toyota,Toyota Innova,2011,9.5,comprehensive,Diesel,7,15,9,White,4.0,no,no,Bangalore,102.0
337,Sedan,71905,Automatic,1,Honda,Honda City,2018,8.46,zero dep,Petrol,5,28,9,Brown,4.0,no,no,Bangalore,117.6
338,Hatchback,69748,Manual,2,Maruti,Maruti Swift,2013,4.24,comprehensive,Petrol,5,26,9,Red,4.0,no,no,Bangalore,88.5
339,Hatchback,44000,Manual,1,Maruti,Maruti Alto,2008,2.1,comprehensive,Petrol,5,6,9,Maroon,3.0,no,no,Bangalore,46.3
340,Sedan,17875,Manual,2,Toyota,Toyota Yaris,2021,9.59,third party insurance,Petrol,5,26,9,Red,4.0,no,no,Bangalore,105.94
341,SUV,95678,Manual,1,Renault,Renault Duster,2020,8.89,comprehensive,Petrol,5,27,9,White,4.0,yes,no,Bangalore,153.866
342,SUV,12003,Automatic,1,Renault,Renault Kiger,2022,8.5,third party insurance,Petrol,5,25,9,Silver,3.0,no,no,Bangalore,71.01
343,SUV,114427,Manual,2,Ford,Ford Ecosport,2018,8.36,comprehensive,Diesel,5,27,9,Red,4.0,yes,no,Bangalore,98.96
344,SUV,20000,Automatic,1,Renault,Renault Kiger,2022,6.6,third party insurance,Petrol,5,26,9,Others,3.0,no,no,Bangalore,71.01
345,Hatchback,64655,Manual,1,Honda,Honda Brio,2012,3.34,comprehensive,Petrol,5,16,9,White,4.0,no,no,Bangalore,86.8
346,SUV,46456,Manual,1,Mahindra,Mahindra KUV 100,2018,5.94,third party insurance,Petrol,6,23,9,Red,3.0,no,no,Bangalore,82.0
347,SUV,20000,Automatic,1,Renault,Renault Kiger,2021,9.91,third party insurance,Petrol,5,25,9,Others,3.0,yes,no,Bangalore,98.63
348,SUV,50000,Manual,1,Jeep,Jeep Compass,2018,14.5,third party insurance,Diesel,5,23,9,Others,4.0,yes,no,Bangalore,170.0
349,Sedan,90000,Manual,4,Volkswagen,Volkswagen Vento,2011,2.19,third party insurance,Diesel,5,18,9,Others,4.0,yes,no,Bangalore,103.6
350,SUV,20000,Manual,1,Hyundai,Hyundai Venue,2022,12.85,third party insurance,Diesel,5,30,9,Others,4.0,yes,no,Bangalore,113.45
351,SUV,27000,Automatic,1,Volvo,Volvo XC40,2021,41.95,comprehensive,Petrol,5,37,9,White,4.0,no,no,Bangalore,187.4
352,MUV,150000,Manual,3,Toyota,Toyota Innova,2008,4.55,third party insurance,Diesel,8,11,9,Others,4.0,yes,no,Bangalore,102.0
353,Hatchback,10000,Manual,1,Maruti,Maruti Baleno,2022,8.25,third party insurance,Petrol,5,26,9,Others,4.0,no,no,Bangalore,88.5
354,Sedan,40000,Manual,1,Honda,Honda City,2018,8.25,third party insurance,Petrol,5,27,9,Others,4.0,no,no,Bangalore,117.6
355,SUV,40000,Manual,1,Ford,Ford Ecosport,2020,9.2,third party insurance,Diesel,5,27,9,Blue,4.0,yes,no,Bangalore,98.96
356,Sedan,20000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,third party insurance,Diesel,5,31,9,Others,4.0,yes,no,Bangalore,167.62
357,SUV,91598,Manual,2,Ford,Ford Ecosport,2017,7.29,third party,Diesel,5,25,9,Red,4.0,yes,no,Bangalore,98.59
358,Hatchback,57521,Manual,1,Maruti,Maruti Celerio,2015,4.32,comprehensive,Petrol,5,24,9,Others,3.0,no,no,Bangalore,65.71
359,SUV,100000,Manual,1,Renault,Renault Duster,2016,7.0,third party insurance,Diesel,5,18,8,Others,4.0,yes,no,Bangalore,83.8
360,Sedan,7598,Manual,1,Hyundai,Hyundai Verna,2021,14.99,comprehensive,Petrol,5,29,9,Others,4.0,no,no,Bangalore,113.18
361,SUV,38520,Manual,1,Renault,Renault Duster,2017,7.62,comprehensive,Petrol,5,21,9,Brown,4.0,no,no,Bangalore,102.53
362,SUV,20000,Manual,1,MG,MG Astor,2022,16.25,third party insurance,Petrol,5,39,9,Others,4.0,no,no,Bangalore,108.49
